X,Y,Z,Flex1,Flex2,Flex3,Flex5,X,Y,Z,Flex1,Flex2,Flex3,Flex4,Flex5,Label
1.22,1.65,10.94,1179,1284,126,1380,0.94,-1.02,11.49,1008,1343,1693,1107,711,DARK
1.02,2.04,10.51,1160,1289,126,1379,1.14,-0.82,11.65,991,1328,1696,1104,700,DARK
0.59,2.43,9.57,1178,1306,129,1383,0,-0.98,11.85,1001,1330,1695,1094,701,DARK
0.43,2.86,9.41,1181,1290,129,1405,-0.35,-0.2,11.38,998,1345,1699,1100,691,DARK
-0.12,3.22,9.22,1161,1294,130,1381,-0.47,0.04,11.26,1006,1326,1702,1094,693,DARK
0.24,4.39,8.83,1163,1283,128,1397,-1.06,0.51,11.53,1006,1338,1703,1097,688,DARK
0.71,4.94,8.55,1163,1296,127,1377,-1.22,0.59,11.38,1008,1339,1733,1099,688,DARK
1.22,5.18,8.67,1163,1305,122,1374,-1.45,0.9,11.22,1004,1330,1711,1091,685,DARK
2.04,5.49,8.79,1165,1279,128,1383,-1.92,0.94,11.3,1011,1344,1690,1093,707,DARK
2.82,5.33,8.63,1167,1287,128,1392,-2.12,1.02,11.26,1014,1342,1691,1093,709,DARK
3.41,5.14,8.28,1172,1290,127,1383,-2.51,1.06,10.83,1056,1335,1700,1103,699,DARK
4.24,5.45,7.77,1194,1290,123,1379,-3.26,1.02,10.55,995,1317,1695,1100,707,DARK
5.41,5.69,7.57,1158,1267,129,1398,-3.1,0.94,10.59,1006,1355,1693,1088,715,DARK
4.28,4.82,8.55,1180,1280,128,1377,-3.88,0.63,10.55,1010,1328,1680,1104,699,DARK
4.9,4.67,8.04,1186,1306,129,1387,-4.08,0.43,10.59,1009,1344,1687,1093,699,DARK
5.96,3.61,8.75,1162,1301,131,1380,-4.9,0,10.24,1000,1331,1699,1104,691,DARK
6.83,2.79,8.67,1162,1295,131,1380,-4.63,-0.78,10.28,999,1342,1699,1087,656,DARK
6.08,2.67,9.06,1152,1285,123,1404,-5.02,-1.06,10.83,995,1337,1685,1082,644,DARK
5.84,1.41,9.26,1175,1298,128,1387,-4.51,-1.73,10.87,1006,1343,1691,1099,699,DARK
7.41,0.63,9.22,1184,1282,116,1403,-4.08,-2.12,10.16,1000,1337,1695,1095,702,DARK
6.39,1.26,9.49,1158,1281,133,1377,-4.75,-2.16,10.28,1006,1328,1693,1088,703,DARK
5.18,0.71,9.89,1161,1306,128,1381,-4.59,-2.16,10.12,1002,1334,1698,1098,709,DARK
5.02,0.04,9.61,1161,1265,128,1377,-4.39,-2.35,10.04,997,1328,1685,1088,1105,DARK
4.43,0.08,9.38,1158,1283,128,1408,-3.96,-2.55,11.3,1007,1338,1683,1102,860,DARK
4.9,1.1,9.92,1159,1279,126,1379,-5.57,-2.82,8.75,1003,1335,1670,1095,657,DARK
5.33,-0.04,10,1171,1303,128,1383,-5.41,-2.94,9.14,1001,1344,1706,1077,690,DARK
5.22,0.2,9.53,1162,1311,123,1379,-5.1,-3.02,9.18,1005,1340,1691,1105,687,DARK
5.3,0.12,9.49,1160,1298,128,1401,-5.22,-2.9,9.22,1007,1330,1712,1109,688,DARK
5.41,0.2,9.53,1168,1303,130,1402,-5.22,-2.98,9.22,1001,1344,1696,1091,701,DARK
5.37,0.24,9.38,1178,1279,141,1403,-5.26,-3.06,9.18,1006,1334,1695,1093,701,DARK
5.53,0.27,9.53,1154,1286,122,1389,-5.1,-3.06,9.22,1002,1345,1695,1101,712,DARK
5.26,0.08,9.49,1169,1280,123,1383,-5.18,-2.98,9.26,1007,1327,1697,1103,721,DARK
5.33,0.04,9.18,1157,1283,115,1406,-5.26,-3.02,9.18,992,1350,1695,1088,720,DARK
5.26,0.08,9.61,1174,1290,122,1374,-5.22,-2.94,9.34,998,1335,1687,1095,704,DARK
5.1,0.16,9.73,1169,1301,126,1391,-4.98,-3.02,9.41,1008,1346,1698,1098,703,DARK
4.51,0.04,9.85,1166,1282,128,1398,-5.65,-3.18,9.53,1007,1338,1695,1092,688,DARK
4.55,0.04,10.4,1189,1286,122,1387,-4.71,-3.3,10.2,1008,1349,1701,1092,682,DARK
5.45,0.39,11.73,1156,1285,128,1375,-4.71,-2.59,10.2,1003,1351,1685,1091,689,DARK
5.18,1.57,11.14,1160,1281,122,1381,-5.33,-2.67,10.2,1007,1338,1692,1103,697,DARK
4.16,2.59,9.92,1158,1283,128,1386,-5.06,-2.43,10.12,1007,1334,1687,1089,701,DARK
6,2.98,9.49,1163,1289,129,1383,-5.41,-1.96,10.75,1002,1339,1695,1090,716,DARK
5.96,4.39,8.04,1179,1291,126,1401,-5.26,-0.82,9.92,1008,1337,1685,1090,715,DARK
5.49,5.61,7.1,1167,1278,125,1379,-5.37,0.16,10.04,995,1337,1694,1097,702,DARK
5.02,6.43,6.55,1167,1287,125,1381,-5.69,0.78,10.16,1002,1335,1696,1092,695,DARK
3.69,6.98,5.92,1178,1281,128,1377,-4.35,1.61,10.16,1004,1328,1667,1088,688,DARK
3.57,7.41,5.81,1154,1285,122,1395,-3.53,2.35,10.32,1008,1344,1680,1103,323,DARK
3.1,7.65,5.45,1159,1264,128,1381,-2.55,2.98,9.85,1008,1331,1697,1095,672,DARK
2.39,7.92,5.14,1162,1287,127,1407,-1.96,3.45,9.65,1009,1343,1702,1104,704,DARK
2.24,8.51,5.18,1182,1275,127,1406,-1.45,3.65,10.04,1007,1328,1695,1099,699,DARK
0.75,7.96,5.3,1160,1289,126,1382,-0.24,3.73,10.4,1008,1343,1695,1085,715,DARK
-0.16,8.04,5.1,1159,1267,128,1387,-0.24,3.69,10.51,996,1336,1701,1101,720,DARK
-0.35,7.96,5.33,1159,1296,127,1407,-0.59,3.57,10.59,1007,1328,1699,1099,701,DARK
-1.57,7.61,4.94,1173,1291,127,1377,-0.27,3.61,10.79,1003,1337,1686,1088,682,DARK
-0.2,7.45,6.79,1175,1344,128,1381,-0.27,3.57,10.9,1008,1333,1722,1088,698,DARK
0.47,7.49,7.22,1163,1286,128,1402,0.04,3.33,10.47,1008,1328,1680,1098,597,DARK
-0.43,6.67,7.02,1168,1283,128,1377,0.39,2.59,10.87,1008,1333,1685,1088,675,DARK
-0.51,6.43,7.61,1163,1282,128,1378,0.63,2.24,11.22,1014,1345,1689,1094,891,DARK
-0.86,5.84,8.75,1157,1298,128,1378,1.41,1.92,11.65,1008,1335,1706,1088,945,DARK
-0.78,5.06,9.3,1168,1279,125,1391,1.61,1.49,11.45,1001,1328,1701,1094,759,DARK
-0.94,4.43,9.22,1168,1285,123,1393,1.37,1.29,11.18,999,1334,1695,1092,752,DARK
-1.33,3.92,8.83,1167,1274,122,1380,0.94,0.86,10.28,1003,1319,1689,1088,720,DARK
-0.9,3.57,9.81,1161,1291,127,1377,1.22,0.82,11.18,982,1323,1698,1104,712,DARK
0.39,3.22,10.63,1156,1273,130,1391,0.35,0.51,12.36,1008,1346,1707,1101,687,DARK
0.12,1.8,10.43,1166,1283,128,1374,0.16,0.2,12.08,1002,1337,1683,1091,706,DARK
0.59,1.65,10,1162,1291,128,1379,0.9,0.24,11.77,1012,1336,1687,1104,684,DARK
0.08,1.33,10.59,1158,1293,123,1381,0.59,-0.27,11.61,999,1330,1688,1098,681,DARK
1.1,0.82,10.83,1162,1289,126,1382,0.82,-0.63,11.92,998,1329,1681,1090,752,DARK
1.26,1.06,10.67,1171,1286,124,1399,0.35,-0.82,12.04,1006,1334,1695,1091,726,DARK
1.29,0.51,11.38,1162,1296,123,1383,0.27,-1.14,12.12,1010,1326,1692,1104,740,DARK
0.71,0.55,10.55,1168,1283,125,1379,0.59,-1.1,11.61,997,1330,1693,1098,880,DARK
0.94,0.24,10.75,1168,1291,127,1393,0.08,-1.26,11.69,990,1328,1687,1088,775,DARK
0.9,0.24,11.02,1168,1286,128,1383,0.43,-1.37,12.04,978,1328,1694,1095,854,DARK
1.18,0.39,11.18,1154,1286,112,1388,0.24,-1.45,11.77,979,1327,1682,1088,688,DARK
1.26,0.39,11.18,1166,1300,128,1403,0.04,-1.49,12.2,988,1329,1683,1087,701,DARK
1.22,0.47,10.79,1187,1291,123,1381,0.04,-1.37,11.53,985,1326,1689,1088,689,DARK
1.26,0.35,10.63,1174,1289,128,1377,0,-1.29,11.41,979,1331,1691,1091,705,DARK
1.18,0.31,10.67,1135,1283,122,1390,0,-1.29,11.45,987,1338,1693,1108,743,DARK
1.37,0.27,10.63,1161,1299,128,1381,0,-1.33,11.57,982,1337,1711,1098,736,DARK
1.14,0.39,11.02,1179,1282,131,1373,0,-1.37,11.57,982,1331,1681,1093,720,DARK
1.14,0.47,10.94,1159,1310,130,1383,0.27,-1.33,11.41,995,1333,1686,1094,719,DARK
1.18,0.59,10.9,1162,1298,128,1382,-0.31,-1.14,11.53,993,1339,1706,1088,723,DARK
1.29,0.82,10.9,1168,1290,124,1382,-0.12,-1.1,11.49,991,1332,1691,1086,651,DARK
1.06,1.14,10.32,1167,1301,130,1377,-0.04,-0.9,11.38,1001,1345,1687,1098,645,DARK
1.1,1.41,10.32,1190,1302,132,1377,-0.39,-0.78,11.34,994,1329,1695,1101,645,DARK
1.22,1.53,10.4,1168,1285,125,1380,-0.12,-0.78,11.26,987,1332,1692,1091,688,DARK
0.94,2.08,10.12,1163,1289,127,1405,-0.86,-0.47,11.53,1008,1351,1685,1100,703,DARK
1.8,2.28,10.67,1158,1281,125,1392,-0.94,-0.43,11.22,1008,1334,1686,1103,746,DARK
2.51,2.94,10.2,1173,1297,130,1378,-1.88,-0.24,11.81,990,1328,1681,1063,703,DARK
2.67,3.1,9.77,1161,1284,127,1378,-1.84,-0.35,11.73,994,1329,1689,1090,783,DARK
2.43,3.18,9.34,1152,1289,128,1385,-1.77,-0.35,11.34,994,1335,1687,1101,718,DARK
2.59,3.26,9.45,1165,1286,137,1378,-2.2,-0.39,11.22,993,1331,1711,1088,691,DARK
2.75,3.49,9.57,1162,1327,128,1402,-2.35,0,11.14,1006,1339,1687,1098,675,DARK
2.67,3.33,8.98,1165,1280,128,1383,-2.08,-0.16,10.9,1006,1328,1691,1090,677,DARK
3.53,4.12,8.63,1168,1305,128,1386,-2.82,0.08,11.1,998,1334,1690,1095,641,DARK
2.79,4.12,8.32,1168,1302,130,1377,-3.18,0.24,11.14,1006,1338,1699,1102,686,DARK
5.26,4.04,8.32,1159,1281,122,1382,-3.3,0.31,10.4,1008,1343,1699,1103,727,DARK
6,3.88,7.85,1155,1294,127,1382,-3.92,0.59,10.75,1001,1335,1692,1104,706,DARK
6.67,3.92,7.41,1167,1290,128,1387,-3.45,0.31,10.51,1006,1330,1685,1095,697,DARK
5.92,3.65,7.69,1179,1279,129,1391,-4.39,0.04,10.67,998,1331,1687,1085,774,DARK
6.55,3.49,7.88,1149,1274,127,1394,-3.88,0.2,10.28,999,1328,1682,1100,711,DARK
6.9,3.1,8.12,1178,1283,140,1373,-4.75,-0.35,10.24,998,1337,1703,1110,656,DARK
7.02,2.63,8.51,1173,1303,129,1397,-4.39,-0.75,10.36,1007,1343,1693,1099,610,DARK
6.28,1.84,8.98,1162,1282,127,1381,-4.31,-1.69,10.4,999,1342,1692,1088,624,DARK
6.55,0.94,8.94,1167,1283,121,1382,-4.98,-1.8,10.16,997,1322,1685,1088,683,DARK
6.08,1.02,9.18,1153,1286,128,1376,-4.94,-1.8,10.04,994,1343,1706,1090,686,DARK
5.73,0.67,9.73,1171,1283,124,1382,-4.24,-2,10.08,1009,1329,1680,1088,694,DARK
4.59,0.39,9.96,1149,1285,125,1390,-3.88,-2.31,9.85,1021,1344,1695,1105,699,DARK
6.04,0.63,11.34,1168,1288,128,1391,-4.24,-2.51,10.12,988,1335,1685,1085,703,DARK
5.33,0,9.3,1170,1299,129,1374,-4.86,-2.24,9.14,995,1328,1695,1105,806,DARK
4.67,-0.04,9.85,1180,1307,130,1376,-4.24,-2.98,10.16,998,1333,1695,1104,699,DARK
4.98,0,9.89,1177,1281,126,1391,-4.59,-3.14,9.73,989,1344,1695,1088,698,DARK
4.98,0.12,9.77,1162,1279,128,1401,-4.31,-2.94,9.92,997,1337,1691,1092,694,DARK
4.82,0,9.77,1165,1280,122,1392,-4.24,-3.02,9.81,998,1341,1696,1093,689,DARK
5.18,0.04,9.77,1180,1285,122,1391,-4.35,-2.94,9.81,994,1349,1685,1086,679,DARK
4.86,0.16,9.89,1159,1287,127,1377,-4.12,-3.02,9.96,1003,1338,1690,1093,691,DARK
5.1,0,9.73,1161,1286,123,1382,-4.2,-3.14,9.89,1010,1329,1685,1093,702,DARK
4.79,-0.12,9.96,1179,1283,125,1377,-4.82,-3.06,10.16,999,1343,1683,1089,698,DARK
4.82,-0.24,10.12,1130,1282,127,1401,-4.47,-2.75,10.12,1002,1346,1697,1108,711,DARK
5.49,0.35,10.2,1171,1307,127,1378,-5.1,-2.59,9.96,990,1345,1689,1091,718,DARK
5.73,0.51,9.96,1159,1286,129,1372,-4.98,-2.39,9.85,1008,1332,1686,1094,710,DARK
5.41,0.9,9.77,1162,1309,129,1379,-5.1,-2.04,10.04,998,1334,1684,1098,703,DARK
5.53,1.77,9.85,1197,1281,124,1392,-5.02,-1.65,10.32,995,1329,1675,1089,699,DARK
5.96,2.59,9.53,1162,1297,128,1375,-4.98,-1.06,10.47,991,1331,1655,1088,685,DARK
4.67,3.1,9.34,1161,1286,127,1376,-5.53,-0.59,10.2,994,1332,1690,1089,681,DARK
4.2,3.8,9.73,1165,1283,128,1381,-5.22,0.08,10.04,994,1335,1693,1092,725,DARK
4.39,4.67,8.9,1159,1283,128,1378,-5.14,0.67,10.24,998,1341,1699,1097,766,DARK
4.31,4.98,8.2,1180,1293,128,1399,-4.59,1.18,10.55,1006,1343,1695,1104,749,DARK
3.96,6.04,7.77,1165,1303,126,1369,-4.12,1.8,10.36,1003,1342,1699,1088,1118,DARK
3.37,6.71,7.06,1169,1312,126,1402,-3.37,2.39,10.04,1008,1344,1696,1101,1136,DARK
2.86,7.37,6.28,1155,1283,131,1383,-4.12,2.51,9.77,1008,1339,1691,1092,906,DARK
2.39,7.61,6.08,1155,1280,127,1382,-4.16,2.82,10.04,1006,1329,1688,1095,681,DARK
2.2,7.92,5.84,1162,1287,127,1376,-3.53,3.02,10.04,1005,1330,1682,1090,687,DARK
1.96,7.77,5.45,1155,1281,123,1392,-3.57,2.9,9.96,1001,1370,1705,1109,687,DARK
1.18,7.96,5.41,1162,1286,127,1377,-2.63,2.75,9.92,998,1330,1689,1099,684,DARK
0.39,6.86,5.3,1163,1294,129,1396,-2,2.24,9.73,1003,1328,1690,1106,697,DARK
0.2,7.57,6.43,1165,1313,127,1383,-2.39,2.16,10.87,993,1340,1698,1093,698,DARK
0.08,7.22,7.37,1168,1310,131,1376,-1.96,1.88,11.38,1007,1337,1695,1087,702,DARK
0.12,6.83,7.81,1166,1290,126,1407,-1.96,1.69,11.22,1005,1335,1699,1095,707,DARK
-0.16,6.28,8.12,1161,1283,121,1397,-1.49,1.53,11.3,989,1328,1674,1102,704,DARK
-0.82,5.41,8.32,1183,1281,128,1406,-1.37,1.61,11.22,1009,1334,1694,1121,703,DARK
-1.37,5.06,8.43,1165,1283,128,1402,-1.14,1.61,10.9,1008,1339,1691,1099,700,DARK
-0.67,4.86,8.83,1168,1289,122,1377,-2,1.14,10.87,998,1330,1698,1103,691,DARK
-0.63,4.31,8.87,1164,1287,128,1387,-1.49,1.14,11.41,1008,1343,1691,1103,688,DARK
-0.39,3.84,9.81,1162,1287,131,1363,-1.53,1.02,11.77,1008,1328,1692,1115,690,DARK
-0.2,3.45,10.36,1168,1306,130,1379,-1.02,0.86,11.69,991,1328,1686,1093,694,DARK
-0.31,2.75,10.2,1157,1277,126,1379,-1.06,0.75,11.41,1002,1328,1704,1097,699,DARK
-0.51,1.8,10.75,1154,1292,126,1379,-0.2,-0.16,11.53,996,1341,1695,1091,706,DARK
-0.82,1.73,10.16,1162,1295,129,1380,-0.63,0,11.3,997,1331,1693,1089,705,DARK
-0.55,1.26,10.36,1159,1281,124,1379,-1.1,0.04,11.45,998,1339,1691,1099,699,DARK
0.04,0.55,10.47,1159,1286,128,1395,-0.16,-0.04,11.22,1008,1331,1687,1102,700,DARK
-0.12,0.71,10.9,1221,1296,128,1397,-0.04,-0.27,11.3,994,1338,1669,1098,699,DARK
0,0.86,10.75,1182,1280,129,1376,0.16,-0.71,11.81,999,1349,1711,1097,695,DARK
0.51,0.31,10.63,1154,1283,129,1395,0.78,-1.14,11.73,1003,1331,1684,1095,691,DARK
0.35,0.2,11.49,1136,1291,128,1379,0,-0.63,11.41,993,1333,1680,1097,708,DARK
0.47,0.16,11.02,1163,1277,124,1379,0.16,-0.94,11.53,998,1342,1693,1104,698,DARK
0.86,-0.67,11.92,1166,1292,128,1405,0.27,-0.98,11.77,1000,1329,1687,1083,697,DARK
0.71,-0.12,11.1,1160,1278,128,1385,0,-1.02,12,993,1335,1693,1109,706,DARK
0.82,0,11.1,1190,1303,126,1377,-0.24,-1.1,11.89,1004,1344,1691,1104,702,DARK
0.63,0,10.75,1154,1280,128,1392,-0.39,-0.82,11.57,1001,1341,1701,1097,694,DARK
0.67,-0.12,10.75,1154,1283,128,1404,-0.12,-0.82,11.73,1005,1349,1690,1093,697,DARK
0.78,0.04,10.75,1163,1276,125,1377,-0.43,-0.75,11.3,998,1344,1696,1099,694,DARK
0.75,0,10.87,1159,1295,128,1407,-0.27,-0.59,11.65,999,1329,1698,1104,698,DARK
0.82,-0.55,10.87,1166,1284,130,1407,-0.2,-0.71,11.34,993,1335,1691,1092,694,DARK
0.08,-0.16,10.98,1174,1280,127,1377,-0.2,-0.78,11.1,1005,1328,1702,1087,701,DARK
0.08,0.12,10.67,1168,1292,130,1379,-0.63,-1.06,11.34,1001,1328,1695,1098,703,DARK
0.82,0.82,10.67,1165,1279,128,1374,-0.86,-0.55,11.65,1013,1335,1679,1102,726,DARK
-0.04,1.29,10.59,1186,1282,123,1379,-0.9,-0.51,11.3,990,1322,1686,1090,717,DARK
0.04,1.8,10.04,1166,1310,128,1378,-1.22,-0.27,11.38,1009,1331,1691,1109,714,DARK
0.43,2.24,9.81,1141,1297,130,1379,-0.94,-0.31,11.1,997,1341,1697,1104,657,DARK
0.31,2.75,9.92,1174,1285,128,1377,-1.37,-0.08,11.02,993,1327,1681,1090,690,DARK
1.02,2.94,10.32,1171,1283,128,1376,-2.08,0.16,11.41,995,1340,1701,1095,676,DARK
1.06,3.84,9.92,1162,1282,127,1384,-2.08,0.63,11.45,975,1343,1696,1081,685,DARK
0.9,4.08,8.79,1162,1296,128,1406,-1.8,0.71,10.87,992,1355,1693,1085,695,DARK
2.71,4.86,8.39,1161,1284,126,1387,-3.33,0.59,11.06,1003,1344,1710,1099,697,DARK
1.29,4.67,8.63,1180,1283,128,1381,-3.22,0.59,10.59,999,1340,1682,1098,709,DARK
3.1,4.9,8.9,1159,1280,125,1402,-4.28,0.67,10.51,1007,1334,1697,1098,724,DARK
4.2,4.63,9.02,1162,1309,124,1389,-4.24,0.08,10.24,997,1338,1699,1103,716,DARK
4.47,3.84,9.18,1166,1275,126,1394,-4.47,0,10.28,1007,1343,1693,1091,681,DARK
4.59,3.22,9.3,1209,1286,132,1379,-4.55,-0.35,10.36,1004,1328,1738,1104,686,DARK
4.9,2.59,9.3,1183,1309,130,1379,-4.28,-0.04,10.67,991,1331,1683,1104,686,DARK
5.77,1.8,9.41,1168,1299,128,1386,-4.67,-0.98,10.36,973,1344,1697,1089,683,DARK
4.67,0.82,9.45,1185,1283,126,1392,-4.86,-1.73,10.08,1004,1333,1683,1103,682,DARK
6.16,0.08,9.65,1169,1280,127,1405,-5.14,-2.12,9.89,1009,1341,1714,1097,688,DARK
4.39,0.47,10.04,1161,1291,132,1377,-5.22,-2.35,9.61,996,1357,1695,1095,709,DARK
4.75,0.47,10.28,1168,1286,127,1380,-5.1,-2.51,9.77,995,1345,1694,1091,701,DARK
4.55,0.12,10.08,1143,1285,126,1401,-4.71,-3.1,9.26,992,1328,1686,1088,715,DARK
4.43,-0.2,11.22,1178,1309,129,1377,-5.1,-3.26,9.18,986,1339,1681,1079,702,DARK
5.65,-0.35,9.49,1176,1285,113,1382,-4.86,-2.71,8.79,1003,1333,1686,1095,627,DARK
5.41,-0.04,9.73,1159,1283,123,1378,-5.3,-3.33,9.18,999,1342,1686,1092,697,DARK
5.22,-0.27,9.49,1159,1281,127,1391,-5.22,-3.18,9.1,1007,1339,1698,1103,691,DARK
5.22,-0.35,9.45,1159,1284,123,1380,-5.26,-3.18,9.14,998,1329,1688,1104,679,DARK
5.37,-0.27,9.57,1158,1285,122,1391,-5.26,-3.14,9.06,1003,1343,1690,1097,686,DARK
5.18,-0.16,9.57,1153,1289,123,1382,-5.26,-3.14,9.22,995,1327,1687,1098,692,DARK
5.22,-0.2,9.57,1170,1301,128,1375,-5.14,-3.18,9.1,1003,1348,1678,1087,698,DARK
5.26,-0.35,9.49,1165,1289,128,1419,-4.9,-3.49,9.49,1002,1344,1692,1094,707,DARK
4.94,0.04,10.94,1175,1289,123,1405,-4.16,-2.51,10.87,1001,1334,1701,1095,720,DARK
4.59,-0.2,12.32,1163,1302,129,1375,-6.75,-2.9,11.49,1002,1331,1690,1094,713,DARK
6.55,0.94,12.47,1157,1284,126,1382,-6.79,-1.88,10.55,996,1325,1697,1089,698,DARK
8.71,2.94,10.36,1149,1284,128,1407,-7.65,-0.67,10.43,995,1337,1697,1094,694,DARK
9.41,4.28,7.26,1185,1279,128,1397,-6.2,1.18,10.12,987,1343,1697,1088,679,DARK
7.41,7.34,4.75,1179,1283,128,1378,-4.82,3.26,10.79,995,1344,1694,1104,642,DARK
4.98,7.73,2.9,1175,1296,133,1369,-4.04,4.08,9.57,998,1344,1712,1085,411,DARK
2.28,7.96,1.49,1157,1291,126,1405,-2.35,4.75,8.04,1008,1328,1705,1098,711,DARK
-0.04,6.55,2.94,1145,1287,124,1376,-1.73,4.04,7.02,986,1348,1687,1088,701,DARK
-0.16,5.06,4.63,1159,1280,127,1382,-0.43,2.86,6.94,994,1330,1686,1105,713,DARK
0.24,3.18,5.45,1165,1281,129,1393,0.78,0.12,7.57,997,1330,1695,1090,712,DARK
-2,1.33,7.49,1163,1283,123,1383,3.06,0,10.63,1006,1334,1689,1091,699,DARK
-0.24,0.04,10.83,1164,1290,128,1392,3.26,-0.9,12.4,1007,1333,1690,1104,693,DARK
-1.22,-0.9,11.49,1184,1283,125,1384,2.86,-0.67,12.87,992,1341,1696,1103,665,DARK
-1.26,-1.53,12.75,1166,1306,131,1383,2.63,-1.14,12.75,994,1323,1695,1094,649,DARK
-1.41,-0.55,12.16,1167,1303,117,1377,1.84,-0.9,12.98,1008,1331,1699,1104,690,DARK
-0.39,0.16,11.22,1163,1323,128,1378,0.9,-0.51,12.55,999,1319,1691,1088,691,DARK
-0.63,-0.43,11.45,1157,1279,128,1388,1.22,-0.75,11.14,1002,1337,1693,1090,687,DARK
-0.43,-0.98,10.67,1185,1301,126,1383,1.53,-2.2,10,1009,1358,1707,1086,693,DARK
-0.04,0.24,9.18,1159,1285,127,1394,0.51,-2,9.92,1008,1315,1680,1093,719,DARK
0.04,2.04,8,1184,1296,123,1381,0,-1.65,10.12,999,1327,1665,1085,704,DARK
0.51,3.8,7.57,1161,1279,125,1391,-2.08,-0.39,10.47,991,1328,1679,1090,691,DARK
0.94,4.79,7.41,1176,1282,128,1392,-3.77,0.59,10.16,1008,1340,1709,1108,690,DARK
4.08,5.33,7.81,1159,1291,125,1382,-4.04,0.75,10.51,1005,1342,1697,1105,688,DARK
4.98,4.94,9.38,1168,1289,131,1389,-4.75,0.16,10.9,985,1341,1691,1093,672,DARK
7.34,2.79,10.87,1158,1284,129,1405,-5.81,-1.29,10.16,1004,1328,1690,1109,688,DARK
9.3,1.77,13.02,1171,1296,127,1378,-5.88,-2.43,10.9,1008,1338,1695,1101,695,DARK
4.43,0.63,10.51,1162,1277,145,1408,-5.18,-2.9,12.83,1009,1341,1703,1104,698,DARK
4.47,-0.2,9.77,1166,1283,126,1381,-4.47,-2.47,8.59,998,1329,1691,1095,705,DARK
4.98,0.51,9.85,1168,1298,122,1398,-4.82,-3.18,9.69,1004,1346,1703,1096,715,DARK
3.65,-0.08,10.36,1161,1282,125,1381,-4.47,-2.75,9.96,1014,1325,1684,1093,705,DARK
4.2,-0.12,10.08,1173,1301,127,1383,-3.88,-3.06,10,999,1344,1686,1090,698,DARK
4.35,0.47,10.16,1157,1303,134,1381,-4.82,-3.3,10.87,1010,1341,1685,1088,693,DARK
0.71,-0.67,16.28,1155,1280,112,1376,-6.43,-2.31,15.18,1003,1317,1691,1087,682,DARK
7.61,1.84,15.1,1165,1290,130,1375,-6.39,0.16,12.55,1005,1330,1702,1088,377,DARK
9.3,5.69,7.61,1168,1310,127,1390,-7.96,1.77,9.77,1007,1335,1707,1083,480,DARK
10.63,7.14,1.53,1162,1286,129,1382,-8.67,3.18,7.57,1006,1317,1685,1095,654,DARK
4.43,7.18,-0.39,1173,1298,132,1379,-6.35,3.37,7.02,1006,1330,1699,1088,740,DARK
1.65,6.16,0.86,1149,1301,129,1378,-2.63,2.55,6.98,1011,1328,1688,1088,1001,DARK
0,3.73,2.9,1168,1297,129,1369,0.16,2.08,6.98,1006,1340,1691,1088,823,DARK
-1.65,2.08,5.84,1167,1264,128,1386,0.78,0.78,8.59,1005,1331,1699,1077,723,DARK
-0.59,0.47,9.96,1177,1285,130,1378,0.94,-0.9,10.83,1008,1321,1695,1093,678,DARK
-0.67,-0.51,12.16,1178,1315,132,1380,3.22,-2.12,11.06,1006,1335,1685,1093,696,DARK
-1.06,-0.63,12.12,1161,1286,125,1386,1.96,-2.59,14.67,1006,1298,1690,1078,688,DARK
-2.47,-3.61,13.93,1165,1285,128,1379,1.8,-1.88,12.24,997,1327,1684,1072,688,DARK
-0.27,-0.24,10.87,1151,1295,127,1378,0.86,-1.18,12.51,1000,1327,1687,1099,691,DARK
-0.55,-0.35,11.49,1175,1282,128,1392,0.31,-1.02,10.94,1008,1330,1694,1098,695,DARK
-1.18,-1.22,11.18,1165,1287,128,1379,0.86,-2,9.89,999,1343,1702,1102,701,DARK
0.47,-0.08,9.02,1166,1296,126,1383,-0.08,-1.45,9.53,1008,1328,1685,1095,709,DARK
-0.2,2.82,7.41,1162,1277,128,1408,-2.47,-0.35,10.98,1003,1333,1684,1090,705,DARK
-0.47,4.51,6.04,1187,1271,123,1392,-2.35,0.98,11.45,1010,1334,1701,1094,700,DARK
1.14,5.69,6.39,1169,1291,135,1378,-3.1,1.18,11.45,997,1333,1686,1087,700,DARK
4.43,6.12,7.41,1169,1284,128,1377,-2.86,1.1,11.22,1002,1334,1686,1087,705,DARK
3.69,5.14,8.63,1169,1300,126,1397,-3.22,0.71,10.4,1002,1344,1695,1091,670,DARK
5.49,3.06,10.51,1151,1297,129,1381,-3.14,-0.78,10.94,1004,1339,1703,1105,687,DARK
5.53,1.45,11.02,1162,1281,129,1378,-4.98,-1.88,11.14,1001,1335,1699,1099,704,DARK
3.37,1.37,10.51,1159,1289,127,1391,-3.92,-2,13.14,1007,1329,1699,1088,702,DARK
3.88,0.16,18.63,1163,1291,128,1388,-4.51,-2.55,8.28,1008,1329,1695,1087,701,DARK
4.98,-0.9,8.75,1182,1288,129,1392,-4.55,-2.63,10.43,1008,1331,1700,1088,715,DARK
4.9,0.16,9.85,1155,1274,121,1378,-4.47,-3.41,10.04,1008,1331,1702,1091,707,DARK
3.49,0.35,12.16,1168,1294,126,1379,-3.37,-2.47,10.87,1002,1328,1695,1088,699,DARK
3.06,0.31,12.32,1176,1305,123,1379,-2.67,-2.63,11.61,1011,1341,1693,1102,693,DARK
