configsip: 0, SPIWP:0xee,3,1067,433,TEACHER,,,,,,,,,,,,
clk_drv:0x00,q_drv:0x00,d_drv:0x00,cs0_drv:0x00,hd_drv:0x00,wp_drv:0x00,3,1067,433,TEACHER,,,,,,,,
mode:DIO, clock div:1,3,1067,433,TEACHER,,,,,,,,,,,,
load:0x3fff0030,len:4888,3,1067,433,TEACHER,,,,,,,,,,,,
load:0x40078000,len:16456,3,1067,433,TEACHER,,,,,,,,,,,,
load:0x40080400,len:4,3,1067,433,TEACHER,,,,,,,,,,,,
load:0x40080404,len:3476,3,1067,433,TEACHER,,,,,,,,,,,,
X,Y,Z,Flex1,Flex2,Flex3,Flex4,Flex5,Label,3,1067,433,TEACHER,,,,,
16.51,4.98,4.43,1159,1295,81,0,1405,TEACHER,-8.94,2.63,3.53,1066,1346,1571,1072,433,TEACHER
9.38,4.35,3.1,1187,1291,80,0,1407,TEACHER,-8.75,2.63,3.65,1062,1359,1563,1065,433,TEACHER
8.36,4.43,3.41,1142,1290,75,0,1378,TEACHER,-7.37,1.1,5.69,1037,1349,1578,1072,435,TEACHER
8.83,3.26,4.67,1171,1285,79,0,1374,TEACHER,-7.73,-0.12,6.08,994,1349,1614,1084,439,TEACHER
6.9,3.18,4.35,1176,1282,90,0,1383,TEACHER,-7.77,-0.16,6.75,999,1344,1630,1088,439,TEACHER
6.51,3.02,3.06,1162,1278,98,0,1386,TEACHER,-6.47,-0.04,8.04,1008,1360,1649,1082,437,TEACHER
8.79,2.35,4.08,1161,1293,112,0,1399,TEACHER,-7.57,-1.77,9.41,995,1360,1664,1099,438,TEACHER
9.65,1.29,5.88,1243,1294,112,0,1374,TEACHER,-4.24,-2.51,8.9,994,1360,1661,1102,437,TEACHER
10.36,1.92,9.06,1182,1290,112,0,1382,TEACHER,-7.06,-8.94,15.14,1008,1358,1667,1091,439,TEACHER
4.98,-3.45,5.77,1153,1303,116,0,1382,TEACHER,-3.96,-5.06,8.51,995,1350,1680,1099,438,TEACHER
8.12,-1.41,6.35,1154,1271,118,0,1397,TEACHER,-3.73,-4.51,9.89,993,1360,1681,1102,442,TEACHER
5.61,-3.02,8.36,1152,1291,115,0,1374,TEACHER,-3.84,-4.63,9.26,987,1360,1667,1093,436,TEACHER
7.85,-2.59,8.55,1153,1293,118,0,1377,TEACHER,-4.08,-4.43,9.53,1008,1360,1670,1101,436,TEACHER
6.63,-2.82,7.92,1185,1299,119,0,1376,TEACHER,-5.57,-4.67,9.96,996,1348,1679,1097,440,TEACHER
7.1,-2.55,7.96,1157,1275,113,0,1402,TEACHER,-6.08,-4.59,9.02,998,1371,1662,1095,441,TEACHER
8.51,-2.35,9.92,1180,1281,113,0,1405,TEACHER,-6.75,-2,8.79,996,1355,1667,1089,437,TEACHER
9.22,-1.73,9.41,1168,1278,113,0,1405,TEACHER,-7.1,-1.1,7.37,1008,1356,1619,1101,442,TEACHER
11.61,-0.27,8.2,1153,1296,107,0,1379,TEACHER,-7.77,-0.55,5.77,989,1355,1605,1077,435,TEACHER
8.9,0.63,6.12,1165,1295,97,0,1373,TEACHER,-8.63,0,4.51,1014,1354,1567,1060,433,TEACHER
7.69,1.53,4.55,1182,1286,87,0,1375,TEACHER,-8.75,0.55,3.57,1044,1345,1535,1046,431,TEACHER
6.35,2.43,3.37,1155,1281,83,0,1385,TEACHER,-10.51,1.18,3.57,1050,1330,1535,1041,429,TEACHER
5.41,4.2,3.45,1167,1296,80,0,1376,TEACHER,-10.28,1.57,3.61,1064,1343,1567,1043,429,TEACHER
5.73,5.02,3.61,1158,1279,80,0,1379,TEACHER,-7.57,1.84,3.02,1054,1349,1535,1039,431,TEACHER
6.47,4.28,3.53,1167,1286,80,0,1394,TEACHER,-6,2.79,2.94,1054,1355,1535,1018,431,TEACHER
8.39,4.98,2.98,1130,1277,80,0,1379,TEACHER,-12,2.35,2.94,1046,1339,1558,1035,433,TEACHER
17.97,6.39,5.92,1166,1278,81,0,1375,TEACHER,-11.3,2.63,2.86,1049,1343,1560,1015,433,TEACHER
10.79,4.24,3.33,1171,1309,80,0,1393,TEACHER,-7.37,3.37,3.14,1047,1345,1568,1013,434,TEACHER
6.59,4.43,2.43,1157,1296,79,0,1381,TEACHER,-9.34,3.02,2.9,1042,1335,1570,1023,434,TEACHER
6.79,3.84,2.04,1158,1281,77,0,1383,TEACHER,-9.06,2.9,3.37,1039,1343,1535,1040,431,TEACHER
15.65,4.75,5.61,1182,1280,83,0,1392,TEACHER,-7.96,1.61,5.33,1045,1345,1573,1040,432,TEACHER
8.59,3.92,2.94,1143,1284,75,0,1376,TEACHER,-7.49,0.78,5.84,1020,1342,1576,1041,427,TEACHER
7.85,4.59,3.33,1154,1305,82,0,1379,TEACHER,-7.73,0.31,6.2,1034,1346,1595,1056,431,TEACHER
9.96,3.22,4.98,1157,1296,83,0,1387,TEACHER,-6.67,0,7.41,1023,1347,1621,1056,429,TEACHER
7.65,2.43,5.33,1164,1270,90,0,1376,TEACHER,-7.92,-1.65,8.67,1035,1360,1643,1083,434,TEACHER
5.45,3.33,3.65,1184,1284,103,0,1381,TEACHER,-4.98,-2.59,9.61,1008,1353,1665,1079,435,TEACHER
5.77,2.94,2.9,1168,1296,110,0,1398,TEACHER,-3.65,-6.98,14.71,1002,1358,1678,1086,437,TEACHER
8.71,2.16,6.28,1170,1282,114,0,1401,TEACHER,-3.84,-5.45,7.96,1008,1359,1668,1099,437,TEACHER
8.32,1.14,9.45,1163,1279,115,0,1393,TEACHER,-3.8,-4.59,9.38,1008,1355,1681,1101,437,TEACHER
7.92,-0.86,9.18,1152,1280,117,0,1376,TEACHER,-4,-4.59,8.98,1008,1360,1674,1095,434,TEACHER
8.47,-3.33,20.04,1149,1303,114,0,1377,TEACHER,-4.51,-4.67,9.18,1008,1344,1666,1085,433,TEACHER
5.53,-3.8,7.77,1156,1296,114,0,1405,TEACHER,-4,-4.43,9.34,1005,1354,1674,1088,435,TEACHER
5.84,-2.82,8.63,1151,1277,117,0,1379,TEACHER,-7.02,-4.94,10.16,1008,1347,1673,1088,437,TEACHER
5.69,-2.79,8.83,1155,1293,119,0,1376,TEACHER,-8.59,-2.63,8.87,1008,1353,1666,1075,438,TEACHER
6.16,-2.75,9.02,1159,1287,118,0,1377,TEACHER,-7.92,-0.75,7.96,1021,1344,1648,1077,434,TEACHER
7.18,-2.55,10.79,1173,1290,114,0,1380,TEACHER,-8.71,-1.29,6.28,1041,1351,1621,1069,437,TEACHER
11.02,-1.26,11.77,1157,1278,114,0,1374,TEACHER,-9.26,-1.33,5.26,1059,1360,1607,1046,435,TEACHER
10.98,0.08,8.51,1156,1279,115,0,1376,TEACHER,-7.26,-0.31,4.04,1069,1354,1559,1051,432,TEACHER
7.92,0.51,5.65,1161,1279,102,0,1386,TEACHER,-7.34,0.51,4.43,1071,1357,1535,1003,432,TEACHER
7.26,1.41,4.39,1168,1292,98,0,1377,TEACHER,-9.41,1.73,4.59,1092,1351,1519,1010,431,TEACHER
5.57,2.98,4.04,1155,1294,90,0,1365,TEACHER,-10,2.59,5.02,1114,1345,1513,1007,426,TEACHER
5.02,5.57,4.47,1163,1291,82,0,1378,TEACHER,-4.08,4.08,3.26,1117,1344,1520,1008,425,TEACHER
5.37,5.53,4.08,1154,1280,83,0,1393,TEACHER,-10.12,2.43,4.24,1109,1342,1523,1003,427,TEACHER
5.14,5.53,3.69,1156,1279,80,0,1375,TEACHER,-11.1,2.79,4.08,1117,1337,1531,1008,428,TEACHER
6.28,5.57,3.45,1163,1296,80,0,1377,TEACHER,-1.92,3.33,3.88,1118,1345,1520,1011,431,TEACHER
11.38,4.94,5.61,1162,1275,83,0,1377,TEACHER,-9.1,3.61,3.8,1123,1346,1532,1008,430,TEACHER
11.45,5.65,3.77,1174,1286,86,0,1374,TEACHER,-8.16,3.18,4.28,1120,1344,1520,1009,432,TEACHER
7.3,4.98,2.67,1155,1307,79,0,1375,TEACHER,-6.47,2.04,5.1,1104,1345,1530,1005,432,TEACHER
4.67,5.06,1.61,1159,1277,81,0,1385,TEACHER,-7.69,0.55,6.35,1077,1347,1535,1023,433,TEACHER
10.67,4.55,3.53,1163,1281,97,0,1395,TEACHER,-9.3,0,6.9,1074,1347,1595,1046,432,TEACHER
7.57,5.65,3.1,1145,1273,80,0,1394,TEACHER,-8.55,-0.51,7.18,1063,1362,1631,1056,430,TEACHER
8.2,5.1,3.14,1159,1280,78,0,1406,TEACHER,-7.61,-1.26,8.59,1045,1351,1648,1072,434,TEACHER
8.71,4.67,4.28,1168,1285,79,0,1398,TEACHER,-6.24,-2.55,8.43,1043,1360,1664,1072,438,TEACHER
6.43,3.96,5.02,1157,1298,89,0,1377,TEACHER,-4.08,-3.14,7.73,1010,1359,1667,1083,447,TEACHER
4.98,3.22,3.57,1165,1303,107,0,1392,TEACHER,-5.96,-5.14,5.26,985,1353,1677,1089,436,TEACHER
7.88,2.79,4.86,1187,1291,108,0,1374,TEACHER,-3.14,-4.2,8.75,1003,1360,1673,1089,437,TEACHER
9.3,1.65,7.41,1155,1275,112,0,1377,TEACHER,-4.98,-4.82,8.51,995,1376,1665,1077,439,TEACHER
9.89,5.77,9.18,1183,1278,114,0,1374,TEACHER,-4.79,-4.39,8.75,1008,1350,1663,1079,435,TEACHER
5.06,-2.12,8.16,1152,1272,123,0,1368,TEACHER,-5.02,-4.9,8.43,995,1347,1682,1104,436,TEACHER
2.59,-7.57,20.04,1175,1297,116,0,1369,TEACHER,-7.18,-4.94,8.51,1015,1354,1659,1094,435,TEACHER
6.08,-4.79,6.67,1167,1275,127,0,1393,TEACHER,-9.3,-2.39,6.55,1010,1363,1662,1091,434,TEACHER
5.41,-3.57,8.39,1163,1275,123,0,1380,TEACHER,-10,-1.45,6.35,1050,1360,1661,1070,433,TEACHER
6.08,-3.37,8.51,1180,1279,116,0,1378,TEACHER,-9.06,-0.63,5.49,1072,1363,1648,1062,433,TEACHER
6.35,-3.33,8.39,1152,1294,123,0,1374,TEACHER,-7.77,-0.04,5.3,1079,1360,1623,1050,434,TEACHER
6.83,-2.75,8.71,1163,1296,126,0,1386,TEACHER,-7.92,0.78,4.67,1086,1345,1599,1038,435,TEACHER
10.59,-2.35,9.85,1163,1296,116,0,1373,TEACHER,-7.77,1.33,3.73,1086,1341,1530,992,433,TEACHER
11.89,-1.53,8.36,1161,1279,123,0,1381,TEACHER,-7.57,1.88,3.73,1083,1343,1486,988,431,TEACHER
8.83,-0.24,6.83,1179,1275,112,0,1381,TEACHER,-10,2.79,4.31,1099,1335,1451,983,432,TEACHER
8.24,1.02,5.3,1165,1302,103,0,1376,TEACHER,-9.06,3.61,3.8,1104,1338,1449,983,425,TEACHER
7.06,2,4.04,1157,1287,98,0,1396,TEACHER,-5.06,3.77,2.9,1110,1333,1443,995,425,TEACHER
5.77,3.65,3.45,1167,1305,81,0,1385,TEACHER,-12.75,2.43,4.39,1116,1341,1469,993,422,TEACHER
6.55,4.59,3.49,1163,1279,83,0,1407,TEACHER,-10.9,3.22,4.39,1104,1333,1451,993,427,TEACHER
6.59,4.94,3.53,1166,1299,75,0,1386,TEACHER,-5.84,6.08,3.14,1099,1341,1466,993,424,TEACHER
6,5.3,3.92,1164,1280,69,0,1406,TEACHER,-7.92,4.2,3.69,1102,1334,1455,971,431,TEACHER
9.3,5.49,4.08,1183,1286,76,0,1382,TEACHER,-8.04,3.41,4.2,1103,1343,1468,992,432,TEACHER
7.65,5.77,2.75,1157,1282,70,0,1383,TEACHER,-5.65,2.12,5.53,1087,1341,1485,992,432,TEACHER
6.75,4.9,2.47,1158,1280,71,0,1403,TEACHER,-5.49,0.24,6.75,1088,1343,1489,987,432,TEACHER
4.9,5.1,1.73,1168,1281,71,0,1375,TEACHER,-7.85,-0.31,7.77,1104,1339,1535,1008,435,TEACHER
20.04,4.08,4.55,1163,1277,73,0,1402,TEACHER,-7.85,-0.94,8.71,1095,1349,1590,1046,434,TEACHER
8.28,4.39,3.02,1182,1303,74,0,1381,TEACHER,-8.28,-2.79,9.06,1079,1362,1611,1055,433,TEACHER
8.39,4.82,3.26,1166,1284,48,0,1398,TEACHER,-5.61,-2.63,7.96,1087,1360,1648,1072,438,TEACHER
8.87,4.16,4.28,1151,1281,80,0,1391,TEACHER,-6.51,-4.04,8.2,1079,1341,1680,1095,432,TEACHER
7.18,3.41,4.9,1156,1326,80,0,1381,TEACHER,-2.39,-4.94,9.26,1079,1346,1663,1100,434,TEACHER
7.02,2.55,3.49,1166,1278,85,0,1383,TEACHER,-4.86,-4.79,9.1,1088,1349,1664,1089,439,TEACHER
9.06,1.96,3.53,1195,1263,103,0,1403,TEACHER,-4.39,-4.55,8.87,1079,1344,1674,1091,437,TEACHER
9.06,1.33,4.71,1171,1297,100,0,1371,TEACHER,-4.75,-4.63,8.87,1078,1361,1665,1101,438,TEACHER
9.22,0.39,7.14,1171,1286,112,0,1393,TEACHER,-4.43,-4.75,9.06,1086,1354,1677,1094,438,TEACHER
8.08,-1.8,7.53,1183,1309,117,0,1375,TEACHER,-5.96,-5.18,9.49,1075,1366,1665,1086,438,TEACHER
16.55,-1.41,20.04,1153,1274,121,0,1389,TEACHER,-7.69,-3.22,7.53,1095,1360,1667,1078,436,TEACHER
4,-3.37,6.63,1162,1281,122,0,1397,TEACHER,-7.92,-1.65,7.49,1106,1355,1638,1074,434,TEACHER
5.53,-2.86,8.98,1147,1269,115,0,1392,TEACHER,-6.71,-0.82,6.28,1118,1349,1607,1038,432,TEACHER
6.16,-2.59,9.06,1152,1283,114,0,1371,TEACHER,-8.32,-2.28,5.73,1123,1341,1555,993,425,TEACHER
6.28,-2.59,8.98,1174,1295,122,0,1392,TEACHER,-7.88,-1.61,4.9,1118,1344,1472,971,425,TEACHER
6.12,-2.51,8.55,1151,1299,117,0,1378,TEACHER,-9.81,-0.55,4.98,1104,1345,1447,947,419,TEACHER
6.47,-2.31,9.38,1181,1296,117,0,1392,TEACHER,-11.18,0.55,5.14,1134,1345,1447,935,422,TEACHER
9.06,-1.69,9.49,1155,1277,114,0,1393,TEACHER,-10.59,0.75,5.14,1127,1339,1442,944,425,TEACHER
12.24,-0.86,8,1119,1300,111,0,1375,TEACHER,-7.22,2.31,3.77,1142,1345,1440,945,427,TEACHER
11.22,-0.16,6.43,1165,1285,101,0,1374,TEACHER,-5.02,3.73,3.14,1104,1339,1455,960,431,TEACHER
8.67,0.43,4.9,1156,1292,94,0,1392,TEACHER,-8.39,2.43,4.12,1109,1343,1440,963,430,TEACHER
8.43,1.26,3.61,1168,1278,90,0,1377,TEACHER,-12.43,2.67,4.04,1101,1331,1452,959,424,TEACHER
6.9,2.67,3.26,1178,1297,81,0,1376,TEACHER,-11.1,3.22,4.75,1110,1345,1456,948,421,TEACHER
6.51,3.06,2.94,1174,1289,79,0,1385,TEACHER,-5.92,4.75,0.39,1111,1347,1447,961,427,TEACHER
6.35,3.69,3.69,1164,1278,80,0,1407,TEACHER,-7.81,4.35,3.02,1107,1341,1458,955,419,TEACHER
11.38,4.51,3.8,1167,1279,78,0,1389,TEACHER,-7.88,3.41,3.88,1143,1343,1450,957,421,TEACHER
11.18,4.47,3.14,1158,1299,77,0,1381,TEACHER,-7.02,2.35,5.06,1103,1355,1453,954,427,TEACHER
6.79,4.71,1.65,1183,1296,76,0,1392,TEACHER,-6.79,0.98,7.1,1095,1339,1454,986,432,TEACHER
7.1,4.28,2.28,1160,1296,79,0,1375,TEACHER,-7.69,0.12,6.35,1104,1358,1503,999,432,TEACHER
7.85,4.82,2.24,1168,1299,80,0,1392,TEACHER,-7.92,-0.08,6.24,1107,1360,1607,1040,433,TEACHER
9.61,4.39,2.35,1167,1285,83,0,1392,TEACHER,-8.67,-0.43,6.75,1095,1363,1637,1062,432,TEACHER
9.3,4.28,2.24,1171,1299,80,0,1373,TEACHER,-7.18,-2.43,9.18,1099,1366,1667,1067,432,TEACHER
9.49,4,3.33,1168,1234,85,0,1383,TEACHER,-5.84,-3.73,8.04,1069,1360,1662,1072,435,TEACHER
9.61,4.43,5.3,1182,1283,81,0,1376,TEACHER,-7.45,-3.41,9.73,1086,1353,1676,1089,432,TEACHER
7.65,3.14,4.12,1177,1296,82,0,1392,TEACHER,-3.02,-4.82,9.26,1091,1355,1675,1089,437,TEACHER
6.16,2.94,2.63,1147,1264,102,0,1381,TEACHER,-5.14,-4.86,8.79,1091,1363,1669,1096,437,TEACHER
7.3,2.28,3.33,1154,1296,107,0,1369,TEACHER,-5.18,-4.75,8.16,1077,1354,1675,1088,435,TEACHER
8.51,0.86,6.08,1161,1275,109,0,1392,TEACHER,-4.98,-4.71,8.47,1083,1371,1664,1084,438,TEACHER
7.61,0,9.61,1156,1270,119,0,1401,TEACHER,-5.33,-4.59,8.63,1094,1358,1674,1087,435,TEACHER
6.67,-1.45,10.32,1181,1291,116,0,1374,TEACHER,-7.61,-3.14,6.55,1072,1358,1677,1079,438,TEACHER
8.12,-2.12,17.02,1179,1290,123,0,1392,TEACHER,-9.73,-2.04,5.77,1095,1360,1675,1077,438,TEACHER
6.12,-3.02,9.14,1152,1269,126,0,1390,TEACHER,-9.81,-2.35,5.41,1092,1354,1665,1072,435,TEACHER
5.22,-2.63,9.3,1185,1285,128,0,1376,TEACHER,-8.83,-2.04,5.53,1105,1353,1635,1055,432,TEACHER
5.02,-2.71,9.1,1155,1275,115,0,1373,TEACHER,-7.88,-0.98,4.9,1086,1345,1615,1023,431,TEACHER
5.57,-2.55,9.3,1173,1300,119,0,1383,TEACHER,-7.37,0.59,4.39,1073,1341,1585,1007,425,TEACHER
5.57,-2.51,9.06,1155,1273,121,0,1377,TEACHER,-8.63,0.67,4.51,1085,1333,1535,978,420,TEACHER
5.65,-2.55,9.14,1173,1292,125,0,1375,TEACHER,-10.43,0.78,4.9,1115,1338,1501,981,428,TEACHER
8.71,-1.37,11.61,1174,1288,117,0,1375,TEACHER,-11.38,1.45,5.49,1127,1331,1503,990,427,TEACHER
13.45,1.22,10.47,1159,1287,102,0,1397,TEACHER,-5.37,3.14,4.24,1113,1344,1520,987,430,TEACHER
10.47,1.18,6.39,1185,1297,94,0,1405,TEACHER,-5.14,3.33,4.28,1119,1339,1520,987,432,TEACHER
7.1,1.14,2.9,1157,1280,85,0,1403,TEACHER,-12.32,2.47,4.75,1109,1326,1517,979,432,TEACHER
6.35,1.53,1.41,1129,1311,80,0,1378,TEACHER,-11.41,3.45,4.43,1108,1332,1511,993,431,TEACHER
5.69,3.61,3.69,1173,1313,78,0,1392,TEACHER,-1.73,3.77,4.31,1104,1344,1511,979,419,TEACHER
4.67,5.06,4.08,1154,1279,80,0,1380,TEACHER,-8.75,4.67,4.04,1104,1347,1519,987,419,TEACHER
8.87,4.71,4.9,1157,1274,81,0,1381,TEACHER,-9.1,4,5.41,1115,1349,1523,999,426,TEACHER
6.59,6.67,2.16,1149,1280,80,0,1382,TEACHER,-6.28,3.33,6.63,1104,1341,1525,992,422,TEACHER
6.28,4.82,2,1164,1307,80,0,1386,TEACHER,-5.84,2.04,7.1,1076,1342,1575,1021,432,TEACHER
3.69,4.39,1.02,1158,1278,80,0,1392,TEACHER,-6.43,0.51,7.18,1067,1351,1619,1052,433,TEACHER
14.2,4.94,3.96,1166,1280,83,0,1383,TEACHER,-5.06,-2.47,8.63,1020,1347,1646,1066,434,TEACHER
8.55,4.98,2.94,1163,1275,80,0,1378,TEACHER,-9.14,-3.92,9.1,986,1360,1653,1071,436,TEACHER
8.39,5.18,2.63,1158,1271,80,0,1376,TEACHER,-5.41,-3.41,10.83,981,1366,1651,1075,435,TEACHER
9.69,4.39,2.71,1196,1286,83,0,1379,TEACHER,-1.96,-2.59,9.02,987,1362,1661,1083,445,TEACHER
9.85,4.47,5.06,1157,1279,93,0,1381,TEACHER,-7.34,-3.65,6.67,977,1348,1657,1090,436,TEACHER
6.63,3.69,3.57,1199,1279,97,0,1381,TEACHER,-2.08,-4.9,8.67,983,1354,1675,1099,436,TEACHER
4.59,3.88,2.31,1163,1269,113,0,1388,TEACHER,-4.94,-4.98,8.98,976,1356,1669,1088,434,TEACHER
8.04,2.67,4.28,1163,1266,111,0,1381,TEACHER,-3.84,-4.71,8.98,990,1362,1659,1088,437,TEACHER
7.96,2,7.3,1163,1277,114,0,1390,TEACHER,-4.59,-4.75,8.83,995,1357,1667,1084,435,TEACHER
7.34,0.67,9.69,1155,1297,112,0,1375,TEACHER,-5.41,-3.96,9.61,1003,1351,1664,1088,433,TEACHER
8.98,0.08,9.77,1168,1280,113,0,1378,TEACHER,-6.98,-4.55,8,1007,1347,1666,1084,434,TEACHER
8.16,-3.61,18.83,1185,1279,115,0,1395,TEACHER,-7.45,-3.77,7.77,1040,1350,1653,1089,435,TEACHER
5.96,-3.57,7.61,1178,1296,125,0,1381,TEACHER,-8,-3.49,6.08,1044,1360,1653,1055,435,TEACHER
5.53,-2.82,8.71,1170,1293,119,0,1371,TEACHER,-9.06,-3.65,4.28,1077,1370,1616,1049,431,TEACHER
5.61,-2.9,8.75,1173,1285,115,0,1376,TEACHER,-8.16,-2.67,3.06,1090,1356,1582,1004,428,TEACHER
6.2,-2.75,8.9,1152,1276,127,0,1401,TEACHER,-7.65,-0.51,3.49,1083,1347,1506,969,421,TEACHER
6.12,-2.75,8.71,1165,1294,117,0,1373,TEACHER,-7.57,0.35,4.39,1098,1322,1460,941,422,TEACHER
6.32,-2.59,8.71,1157,1265,123,0,1391,TEACHER,-8.71,2,5.37,1086,1345,1424,923,417,TEACHER
6.32,-2.79,8.67,1163,1285,123,0,1405,TEACHER,-12.75,2,5.37,1087,1324,1394,926,419,TEACHER
6.55,-2.71,8.94,1158,1278,124,0,1402,TEACHER,-7.77,3.3,4.39,1109,1328,1403,912,422,TEACHER
6.47,-2.75,8.59,1158,1275,122,0,1369,TEACHER,-5.84,2.9,4.55,1102,1331,1415,926,424,TEACHER
6.08,-2.2,9.1,1167,1281,113,0,1377,TEACHER,-13.3,1.57,4.63,1104,1329,1418,920,427,TEACHER
6.63,-1.92,9.14,1153,1305,112,0,1379,TEACHER,-11.34,3.02,3.57,1107,1331,1410,918,426,TEACHER
6.67,-1.77,9.02,1165,1287,112,0,1379,TEACHER,-5.41,5.81,3.49,1088,1339,1414,926,423,TEACHER
6.83,-1.26,8.79,1162,1280,112,0,1394,TEACHER,-8.79,3.88,3.33,1100,1343,1414,935,419,TEACHER
6.94,-0.78,8.71,1152,1279,111,0,1379,TEACHER,-7.88,3.02,4.12,1101,1340,1423,944,418,TEACHER
7.22,-0.27,8.32,1162,1274,109,0,1401,TEACHER,-7.81,1.65,5.92,1089,1343,1415,941,420,TEACHER
7.41,0,8.08,1168,1280,118,0,1379,TEACHER,-7.34,1.29,6.04,1071,1347,1474,976,424,TEACHER
7.96,0.35,7.81,1162,1281,103,0,1385,TEACHER,-9.38,-0.04,5.37,1066,1337,1584,1022,427,TEACHER
8,1.14,7.73,1168,1260,97,0,1404,TEACHER,-8,0.04,5.1,1058,1358,1619,1047,432,TEACHER
7.77,1.77,7.37,1173,1303,105,0,1373,TEACHER,-8.59,-2.08,6.32,1055,1351,1664,1059,434,TEACHER
7.85,2.35,7.02,1179,1301,99,0,1379,TEACHER,-7.77,-2.24,7.37,1019,1359,1651,1058,432,TEACHER
8.39,2.63,6.47,1133,1305,98,0,1378,TEACHER,-3.1,-4.2,6.43,1013,1361,1664,1061,435,TEACHER
8,3.18,6,1169,1301,100,0,1405,TEACHER,-6.12,-4,6.39,980,1357,1671,1083,437,TEACHER
8.28,3.53,5.57,1171,1284,92,0,1383,TEACHER,-2.59,-4.47,8.39,1008,1362,1635,1086,437,TEACHER
8.16,4.08,5.14,1182,1292,98,0,1376,TEACHER,-5.18,-5.22,8.36,1002,1349,1675,1083,433,TEACHER
8.04,4.35,4.86,1168,1290,92,0,1405,TEACHER,-4.98,-4.47,8.28,999,1379,1675,1085,433,TEACHER
7.53,4.86,4.39,1157,1280,96,0,1380,TEACHER,-5.3,-5.02,8.08,993,1349,1675,1087,434,TEACHER
7.85,4.86,4.47,1168,1284,90,0,1395,TEACHER,-5.18,-4.94,8.36,995,1344,1667,1088,441,TEACHER
7.88,5.33,4.08,1157,1303,84,0,1381,TEACHER,-6,-5.02,8.51,999,1361,1666,1088,440,TEACHER
8.24,5.33,3.88,1162,1294,83,0,1371,TEACHER,-8.36,-4.08,6.79,1008,1371,1664,1074,438,TEACHER
8.08,5.61,3.65,1155,1297,80,0,1378,TEACHER,-9.3,-2.47,5.37,1008,1354,1648,1069,437,TEACHER
7.61,5.73,3.3,1171,1284,80,0,1391,TEACHER,-8.59,-2.12,4.98,1001,1340,1626,1046,440,TEACHER
7.57,5.57,3.14,1163,1286,80,0,1378,TEACHER,-8.12,-1.69,4.86,1008,1356,1599,1023,439,TEACHER
8,5.41,3.02,1211,1299,81,0,1399,TEACHER,-8.87,-1.26,4.47,1002,1344,1563,1022,432,TEACHER
8.2,5.37,3.14,1168,1283,80,0,1406,TEACHER,-9.45,-0.08,5.37,1004,1342,1526,1002,430,TEACHER
8.32,5.26,3.1,1177,1291,79,0,1399,TEACHER,-8.32,1.37,5.22,1008,1344,1489,973,422,TEACHER
8.39,5.22,2.9,1153,1289,80,0,1380,TEACHER,-8.59,2.47,6.04,1023,1330,1441,957,423,TEACHER
8.36,5.02,2.94,1163,1278,89,0,1390,TEACHER,0.04,2.35,4.08,1042,1341,1456,960,423,TEACHER
8.71,5.02,2.98,1175,1291,80,0,1375,TEACHER,-7.41,3.33,4.59,1039,1340,1454,967,429,TEACHER
8.43,4.9,2.9,1177,1283,83,0,1374,TEACHER,-13.45,2.59,4.9,1035,1346,1451,967,432,TEACHER
8.43,4.79,2.9,1170,1281,86,0,1373,TEACHER,-8.87,3.06,5.02,1023,1339,1447,960,432,TEACHER
8.51,4.79,2.51,1184,1298,80,0,1375,TEACHER,-10.2,1.22,5.22,1011,1344,1456,965,434,TEACHER
9.53,4.47,2.67,1165,1288,84,0,1376,TEACHER,-8.94,2.9,4.59,1021,1328,1463,977,431,TEACHER
9.22,4.9,2.55,1157,1277,90,0,1380,TEACHER,-8.55,3.14,4.86,1010,1350,1455,978,431,TEACHER
9.22,4.98,2.75,1169,1293,80,0,1389,TEACHER,-7.37,2.51,6,1008,1331,1466,973,429,TEACHER
8,4.98,2.35,1180,1296,82,0,1382,TEACHER,-8.43,2,8.55,1019,1331,1503,997,429,TEACHER
7.69,5.02,2.24,1159,1270,83,0,1392,TEACHER,-8.04,1.8,6.94,1057,1354,1565,1011,431,TEACHER
7.18,4.98,2.12,1153,1296,80,0,1375,TEACHER,-6.75,1.02,5.69,1059,1351,1611,1044,430,TEACHER
8.75,4.9,2.31,1173,1300,81,0,1378,TEACHER,-8.04,-0.43,6.08,1057,1348,1647,1066,436,TEACHER
9.53,4.79,2.55,1169,1280,80,0,1392,TEACHER,-8.9,-0.67,5.37,1040,1361,1648,1069,436,TEACHER
9.22,4.79,2.47,1165,1280,84,0,1398,TEACHER,-6.08,-2.51,9.14,1023,1356,1651,1071,437,TEACHER
8.79,4.35,2.08,1158,1270,83,0,1373,TEACHER,-4.2,-4.35,8.9,1005,1361,1665,1069,438,TEACHER
10.28,4,2.55,1185,1299,80,0,1387,TEACHER,-4.9,-2.47,9.69,990,1346,1667,1089,438,TEACHER
9.18,4.31,2.08,1153,1296,80,0,1392,TEACHER,-4.39,-4.79,9.02,998,1353,1661,1094,442,TEACHER
9.61,4.08,2.28,1157,1280,85,0,1379,TEACHER,-4.51,-4.51,9.06,985,1349,1678,1088,439,TEACHER
9.53,4.31,2.24,1159,1287,80,0,1407,TEACHER,-4.98,-4.39,8.47,991,1357,1671,1088,439,TEACHER
